-64.56561607712729	-64.22543991076805	-63.87666826226973	-63.536557854639	-63.23590643900435	-63.02803354428994	-63.004459246133464	-63.324155817183396	-64.27400499140333	-66.41477139556198	-71.02692182036029	-68.36323679318127	-79.91076642339615	-91.62050668444104	-101.96271801732232	-110.68491980954627	-117.87615811736055	-123.72520908606054	-128.43941116446126	-132.21448365012122
-67.57163563907943	-67.05576067011697	-66.48578441008455	-65.87586049449925	-65.25525318622181	-64.67743832285535	-64.2352070332629	-64.0892164061305	-64.53575015104946	-66.2446187077374	-67.08787551674624	-74.09091981447284	-84.77867165618414	-95.33017969721527	-104.69697109380917	-112.65210026854032	-119.25786990386462	-124.67127693820726	-129.06958897813598	-132.62167321205834
-65.43957487597919	-64.78245983970568	-64.06332032644968	-63.29816608550766	-62.518211727100834	-61.77771558306756	-61.16647067725853	-60.832598704578686	-61.03335713519897	-62.29097707211122	-66.88531989830238	-66.41321178820772	-71.34204954592565	-77.21352720477944	-84.04282174746777	-92.55989057358664	-98.5612498786889	-104.88186987301901	-111.12565580932727	-116.40842884546083
-63.25845884570097	-62.571093506218176	-61.83165772484483	-61.05633483385134	-60.273306511262035	-59.52791072612797	-58.890672164895705	-58.471501181869485	-58.44951205488201	-59.15451871185007	-61.443860458838685	-61.24115020119177	-64.58376556648716	-68.61953659188225	-70.39135742951123	-74.19210253791118	-79.74130849274582	-84.59488940523858	-89.35605544148507	-93.7197550813408
-62.10817739038066	-61.4746360484105	-60.804135194443006	-60.11070075013731	-59.416683900215844	-58.75601525570016	-58.17917183232532	-57.76166112287808	-57.62076389727554	-57.955539325817995	-59.16886852067546	-61.58585454662796	-59.42534530207604	-60.4261838499483	-62.370091898783585	-64.79035735263528	-68.97256964350561	-71.72076706259543	-75.50172314308384	-79.08475971941527
-61.6508811031008	-61.1018310751939	-60.52857175108977	-59.94179486544806	-59.35787435811824	-58.80105699199794	-58.30661777064665	-57.925865580410004	-57.73515288944816	-57.85413161128133	-58.48256995870577	-59.85822291961881	-60.330331346861726	-59.12416112939775	-59.427147493394045	-60.73301158792856	-62.359056573333305	-63.78337141969837	-66.14513427138331	-68.48822359471251
-61.53612440297593	-61.07668651296035	-60.60176710079588	-60.11868053973933	-59.63878443204999	-59.17903684199973	-58.76405484844065	-58.42912606577556	-58.225076320861035	-58.22668838652464	-58.54468890782823	-59.30963554007019	-60.70391052253706	-59.36447846905219	-58.926247689091724	-59.25301614195746	-60.00955933415196	-60.74721494297887	-63.10300224509979	-63.817699369965226
-61.576461364014904	-61.20106384082601	-60.81549949699729	-60.42435092994583	-60.0352204036044	-59.65987146696091	-59.31564691434926	-59.02736338822774	-58.83003662505121	-58.772809870258584	-58.92226402311417	-59.349249177647266	-60.11102011797027	-60.20870224676867	-59.56570302735497	-59.42478867378429	-59.249609026995586	-60.02392418062266	-60.68936330691861	-61.80547082052317
-61.6795159146518	-61.37779425246231	-61.06902303849188	-60.75583426398498	-60.44316338338467	-60.139095516648354	-59.855891632096586	-59.61124925540469	-59.42988242019976	-59.34526104768122	-59.39968065232449	-59.63379830795361	-60.06580248671389	-60.83414098759977	-60.2881812080941	-59.898121366955365	-59.99079894799513	-59.925623061213855	-59.797512738919295	-59.43314254245672
-61.80017785465316	-61.56045034810586	-61.315636620858186	-61.06708902498076	-60.817885907177924	-60.573476458351365	-60.34245115880958	-60.137440264402926	-59.97606943661367	-59.88166808939468	-59.88235984972812	-60.00379108425477	-60.25321383569576	-60.65393399561856	-61.48389299737437	-60.528408007029384	-59.92600063432144	-59.90388576911721	-60.098955199829334	-60.575707894765515
-61.91727146184667	-61.72844356520227	-61.53599488893519	-61.34048617066924	-61.14372662103847	-60.94925871480211	-60.762967692139796	-60.59375555664133	-60.45417083881125	-60.36067211185207	-60.33263276323862	-60.38786959269635	-60.532548810664366	-60.76708592479713	-61.1502846855883	-61.69964451450301	-60.58968489737299	-60.07741475777232	-59.880293918976804	-60.36851440367377
-62.02182200856305	-61.8741865979116	-61.72421448572368	-61.57201526627364	-61.41854470621888	-61.265977112570454	-61.11818453128569	-60.9812828390759	-60.86408256394611	-60.77817748861435	-60.73713171916825	-60.753970104552195	-60.83631525252099	-60.98347221961296	-61.20699816790636	-61.57266592025496	-61.78421303784103	-60.649881063868406	-60.37644392488539	-59.989318147585664
-62.11094318158757	-61.996365273844276	-61.88067120768005	-61.76373992155618	-61.64597759763183	-61.52858594714303	-61.413955474218255	-61.30610688306217	-61.2110511189145	-61.13681286693918	-61.09281252187054	-61.08850755232231	-61.13195483355537	-61.22823216446909	-61.380687510408166	-61.595234967860165	-61.87508734519315	-61.84209839010816	-60.733555434156415	-60.66570167067914
-62.184653662564415	-62.09647922412569	-62.0083614426992	-61.92009534792578	-61.8317441014965	-61.74384406747481	-61.65770793111915	-61.575793904266675	-61.50200103156408	-61.441680097620974	-61.40115300194077	-61.38693591470576	-61.405975561806486	-61.46725020654753	-61.57917851186994	-61.74621439121893	-61.937695646983116	-61.99296013412186	-61.39206803901436	-60.640467752425934
