-6.094323334870921e-7	0.04042096187263178	0.06002543592214016	0.06447532685196544	0.06468861770417333	0.06340014386233472	0.06196689352883744	0.06094409803609413	0.06042480718984977	0.06032832108621189
-5.899458639380128e-7	0.045641901216978975	0.06419416171594006	0.06682210235586272	0.0660491647194601	0.06415182117514284	0.062361145150775954	0.061143590102047174	0.06052234511791932	0.060373575526649015
-5.642081466472604e-7	0.05303659960605467	0.06902194700220099	0.0693871225113386	0.06747876564841027	0.0648479378654625	0.06263667294993314	0.06120350081994541	0.06047933953342388	0.06028516795176975
-7.065325924315857e-7	0.0648764423761179	0.07472512585212909	0.07240345327563213	0.06904424375063278	0.06543288996806007	0.06270193064711294	0.06103270282162643	0.06021510018425957	0.05999407988872074
-3.4524171677041693e-7	0.09006851652581482	0.08243669107329821	0.07683854866847661	0.07089171430812569	0.06574662316873858	0.06235511838352048	0.060455112546061174	0.05958672480692806	0.059385165375178905
-0.794204559336207	0.8058298493391678	0.11984628985720036	0.08809886219882379	0.0732268909630387	0.06525637844955201	0.06112746045635542	0.059135690952026865	0.05835610378418943	0.058282321970125506
-4.423407883814366	-1.2616732013457947	0.8723532256834352	0.1780438914723863	0.07858483051969634	0.06245981097966846	0.058001477058420625	0.05654705673148697	0.0562405668411573	0.05651247696992345
-5.131807723672006	-2.896085366445695	0.444709467075715	0.2623971969852308	0.1398540227237648	0.05919842299827138	0.05127799550389389	0.05179843635183723	0.05297988000880838	0.05405943835633231
-5.332465540563122	-4.357589599448394	-0.18143460230473352	0.7893698008621952	0.1244671512071771	0.07771310662831088	0.039584984833195724	0.04266774884488478	0.047545552280060965	0.05068914016509696
-5.396264627591162	-5.027408084556787	-0.929614329926417	0.8102704248761324	0.18538204616624054	-0.1922289151401222	0.024381389477778126	0.025416100384324736	0.03602175413191566	0.04494236287176401
